run_number,run_time_ns,algorithm,file,file_size_bytes
1,921527,merge-sort,01_100.bin,100
2,910727,merge-sort,01_100.bin,100
3,960758,merge-sort,01_100.bin,100
4,990179,merge-sort,01_100.bin,100
5,915717,merge-sort,01_100.bin,100
6,908866,merge-sort,01_100.bin,100
7,911037,merge-sort,01_100.bin,100
8,906987,merge-sort,01_100.bin,100
9,938787,merge-sort,01_100.bin,100
10,918107,merge-sort,01_100.bin,100
