run_number,run_time_ns,algorithm,file,file_size_bytes
1,951,bubble-sort,01_100.bin,100
2,583,bubble-sort,01_100.bin,100
3,526,bubble-sort,01_100.bin,100
4,570,bubble-sort,01_100.bin,100
5,543,bubble-sort,01_100.bin,100
6,559,bubble-sort,01_100.bin,100
7,543,bubble-sort,01_100.bin,100
8,540,bubble-sort,01_100.bin,100
9,542,bubble-sort,01_100.bin,100
10,540,bubble-sort,01_100.bin,100
