run_number,run_time_ns,algorithm,file,file_size_bytes
1,1821257668,merge-sort,13_55K.bin,56320
2,1733302582,merge-sort,13_55K.bin,56320
3,1734633657,merge-sort,13_55K.bin,56320
4,1735041887,merge-sort,13_55K.bin,56320
5,1731298415,merge-sort,13_55K.bin,56320
6,1736488978,merge-sort,13_55K.bin,56320
7,1734749168,merge-sort,13_55K.bin,56320
8,1735219712,merge-sort,13_55K.bin,56320
9,1737098474,merge-sort,13_55K.bin,56320
10,1734667839,merge-sort,13_55K.bin,56320
