run_number,run_time_ns,algorithm,file,file_size_bytes
1,91067772,quick-sort,20_90K.bin,92160
2,90761001,quick-sort,20_90K.bin,92160
3,90714960,quick-sort,20_90K.bin,92160
4,90992200,quick-sort,20_90K.bin,92160
5,90760428,quick-sort,20_90K.bin,92160
6,90740897,quick-sort,20_90K.bin,92160
7,90741627,quick-sort,20_90K.bin,92160
8,90802147,quick-sort,20_90K.bin,92160
9,90786314,quick-sort,20_90K.bin,92160
10,90671210,quick-sort,20_90K.bin,92160
