run_number,run_time_ns,algorithm,file,file_size_bytes
1,4374720,quick-sort,10_40K.bin,40960
2,4490185,quick-sort,10_40K.bin,40960
3,4260404,quick-sort,10_40K.bin,40960
4,4228625,quick-sort,10_40K.bin,40960
5,4267833,quick-sort,10_40K.bin,40960
6,4385696,quick-sort,10_40K.bin,40960
7,4234214,quick-sort,10_40K.bin,40960
8,4424114,quick-sort,10_40K.bin,40960
9,4300850,quick-sort,10_40K.bin,40960
10,4365181,quick-sort,10_40K.bin,40960
