run_number,run_time_ns,algorithm,file,file_size_bytes
1,12602487,quick-sort,05_15K.bin,15360
2,12533008,quick-sort,05_15K.bin,15360
3,12657017,quick-sort,05_15K.bin,15360
4,12560560,quick-sort,05_15K.bin,15360
5,12505717,quick-sort,05_15K.bin,15360
6,12657694,quick-sort,05_15K.bin,15360
7,12774307,quick-sort,05_15K.bin,15360
8,12644205,quick-sort,05_15K.bin,15360
9,12534050,quick-sort,05_15K.bin,15360
10,12517957,quick-sort,05_15K.bin,15360
