run_number,run_time_ns,algorithm,file,file_size_bytes
1,6211127,merge-sort,02_1K.bin,1024
2,6313771,merge-sort,02_1K.bin,1024
3,6076759,merge-sort,02_1K.bin,1024
4,6862372,merge-sort,02_1K.bin,1024
5,6211646,merge-sort,02_1K.bin,1024
6,6210009,merge-sort,02_1K.bin,1024
7,6748579,merge-sort,02_1K.bin,1024
8,6327372,merge-sort,02_1K.bin,1024
9,6723611,merge-sort,02_1K.bin,1024
10,6876168,merge-sort,02_1K.bin,1024
