run_number,run_time_ns,algorithm,file,file_size_bytes
1,6682833,quick-sort,06_20K.bin,20480
2,5395089,quick-sort,06_20K.bin,20480
3,4406436,quick-sort,06_20K.bin,20480
4,3893132,quick-sort,06_20K.bin,20480
5,3415590,quick-sort,06_20K.bin,20480
6,3199940,quick-sort,06_20K.bin,20480
7,3031737,quick-sort,06_20K.bin,20480
8,2726681,quick-sort,06_20K.bin,20480
9,2720527,quick-sort,06_20K.bin,20480
10,2614445,quick-sort,06_20K.bin,20480
