run_number,run_time_ns,algorithm,file,file_size_bytes
1,134996673,merge-sort,13_55K.bin,56320
2,133772889,merge-sort,13_55K.bin,56320
3,132938260,merge-sort,13_55K.bin,56320
4,133947773,merge-sort,13_55K.bin,56320
5,133672227,merge-sort,13_55K.bin,56320
6,134055367,merge-sort,13_55K.bin,56320
7,133715256,merge-sort,13_55K.bin,56320
8,133188438,merge-sort,13_55K.bin,56320
9,133705176,merge-sort,13_55K.bin,56320
10,133137488,merge-sort,13_55K.bin,56320
