run_number,run_time_ns,algorithm,file,file_size_bytes
1,9710982,quick-sort,13_55K.bin,56320
2,8269778,quick-sort,13_55K.bin,56320
3,8045807,quick-sort,13_55K.bin,56320
4,8034907,quick-sort,13_55K.bin,56320
5,8045156,quick-sort,13_55K.bin,56320
6,8039475,quick-sort,13_55K.bin,56320
7,8898427,quick-sort,13_55K.bin,56320
8,8202311,quick-sort,13_55K.bin,56320
9,8054333,quick-sort,13_55K.bin,56320
10,8039736,quick-sort,13_55K.bin,56320
