run_number,run_time_ns,algorithm,file,file_size_bytes
1,35146203799,bubble-sort,07_25K.bin,25600
2,35122840271,bubble-sort,07_25K.bin,25600
3,35120849330,bubble-sort,07_25K.bin,25600
4,35121807501,bubble-sort,07_25K.bin,25600
5,35122906673,bubble-sort,07_25K.bin,25600
6,35123427116,bubble-sort,07_25K.bin,25600
7,35123819457,bubble-sort,07_25K.bin,25600
8,35122791906,bubble-sort,07_25K.bin,25600
9,35125070342,bubble-sort,07_25K.bin,25600
10,35164606138,bubble-sort,07_25K.bin,25600
