run_number,run_time_ns,algorithm,file,file_size_bytes
1,1090,bubble-sort,01_100.bin,100
2,570,bubble-sort,01_100.bin,100
3,560,bubble-sort,01_100.bin,100
4,540,bubble-sort,01_100.bin,100
5,550,bubble-sort,01_100.bin,100
6,530,bubble-sort,01_100.bin,100
7,550,bubble-sort,01_100.bin,100
8,540,bubble-sort,01_100.bin,100
9,650,bubble-sort,01_100.bin,100
10,560,bubble-sort,01_100.bin,100
